シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
BV,"BrightView Holdings, Inc.",13.98,USD,0.5755395683453243,687312,0.8916737187619639,1316915914,USD,,-0.0083,USD,-104.95818399044205,0,商業サービス,買い,18.560918319760145,0.18933389609629359,61.43252555340132,13.015000000000002,13.346000000000013,14.121049999999993
OSK,Oshkosh Corp,174.52,USD,0.0401261106334317,1222775,1.0131530301666931,11039144555,USD,17.411257657082427,10.0234,USD,-3.155555555555547,1.16892046756819,耐久消費財,買い,34.07529098974241,8.402101542860805,73.24045271701598,142.74620000000002,157.07450000000006,127.46705000000001
BWIN,"Baldwin Insurance Group, Inc. Class A",16.51,USD,-2.8823529411764612,2822130,1.6466988825953113,2354046776,USD,,-0.4296,USD,33.13618677042802,0,金融,買い,41.03500105454593,-2.0647415039305272,22.39045393712938,23.81060000000001,22.601000000000028,31.280374999999996
2670,エービーシー・マート,2640.5,JPY,-1.141894421564957,714200,0.8983534798304423,4314239999.098206,USD,14.560660134726776,1.1611507544,USD,1.2354597204179927,2.69561961812055,非耐久消費財,買い,30.369592339208978,10.019837019010993,60.87505220849477,2608.2099999999946,2517.049999999997,2798.562500000004
2371,カカクコム,1768,JPY,-4.017372421281216,1843600,0.8216272104962921,2360152037.7647963,USD,18.121215351375284,0.6225635412,USD,-5.82018753873271,2.71444082519001,消費者サービス,買い,45.985161973000174,-126.14338369582606,15.510258791506786,2204.960000000007,2104.2999999999947,2515.424999999997
6988,日東電工,3581,JPY,-1.7558299039780523,3654800,0.7990572576078567,15349018838.321917,USD,18.205925746666654,1.2551056902,USD,6.654180837034971,1.59122085048011,電子テクノロジー,買い,17.66605244391657,-44.09594539207137,49.56405914495895,3679.640000000002,3567.4999999999964,3292.817499999998
5105,ＴＯＹＯ ＴＩＲＥ,4647,JPY,-0.17185821697099893,864800,1.156923076923077,4674298507.232453,USD,9.846738805453063,3.1902664040000004,USD,2.7770070826039603,2.79269602577873,耐久消費財,買い,15.689753120159722,51.85798355591123,66.923966096002,4359.24,4373.2,3697.62
2579,コカ・コーラウエスト,3579,JPY,1.7628660790446404,887400,1.1333622825614957,3822957932.9865003,USD,,-1.968398432,USD,-758.6618349947861,1.70599943133352,非耐久消費財,買い,41.67449055311238,91.26739954588902,71.00409312300711,3215.78,3433.8,2689.3675
TOL,"Toll Brothers, Inc.",161.47,USD,0.09298289114803229,1134240,0.8705602665960273,15299264136.999998,USD,11.910891454283924,13.5565,USD,-9.852308469819992,0.619310088561343,耐久消費財,買い,27.517506205329617,4.2171594984791625,73.22895802806009,142.84380000000002,148.52199999999996,129.12255000000005
BAM,Brookfield Asset Management Ltd. Class A,52.36,USD,-1.02079395085066,5069834,1.1264004926997082,85760495785.18227,USD,33.859165220775985,1.54640552,USD,24.363703472889064,3.43750175932442,金融,買い,18.444944816304336,-0.3905807926544824,53.46893009296053,52.378400000000056,50.92899999999996,55.798199999999994
ARVN,"Arvinas, Inc.",13.09,USD,-2.604166666666664,692832,0.9026941204337422,840696052,USD,,-0.8031,USD,82.81550905122609,0,ヘルスケアテクノロジー,買い,17.74758353675511,0.3119498879693321,52.64826993324741,12.503800000000004,13.017500000000002,9.299774999999988
ALB,Albemarle Corporation,175.43,USD,4.075700047460847,3762589,1.1158810209810326,20647678630,USD,,-1.5968,USD,90.4651579387353,0.923445248817192,素材産業,買い,26.1286265729256,3.1405657541676533,56.27438572060484,155.22240000000002,174.9110000000001,97.9746999999999
JNJ,Johnson & Johnson,240.86,USD,1.0530732116635282,6803917,0.7515126973175661,580302776353,USD,21.80557315902877,11.0458,USD,90.53023769275883,2.13401976251764,ヘルスケアテクノロジー,買い,36.65092271447868,7.682203745213229,82.97560276727135,215.19680000000008,227.68849999999992,182.9480500000006
ALL,Allstate Corporation,204.73,USD,1.779766343524725,1718632,0.9024974811042781,53574093663,USD,5.36140303096169,38.1859,USD,124.78293373518797,1.95379280027353,金融,買い,18.267227001353344,0.459315134426987,52.927001915960794,203.843,199.18100000000018,202.68165000000005
GNTX,Gentex Corporation,24.42,USD,1.034340091021928,1619658,0.48005436074170904,5346586047,USD,14.037709818349047,1.7396,USD,-0.8492447990880543,1.96560196560197,生産財製造,買い,13.168088366669142,0.12545776555699817,55.07808894657031,23.738000000000035,23.8715,24.40005000000001
APD,"Air Products and Chemicals, Inc.",293.14,USD,0.8150772087904545,856039,0.5267018601511528,65269389291.99999,USD,,-1.5006,USD,-108.71504486453523,2.44251893293307,素材産業,買い,25.460194378114416,8.709837797233433,73.39204539679402,258.8624,271.30150000000003,271.9646500000003
DE,Deere & Company,612.69,USD,3.24901838526484,1826726,1.1033911141162107,166084613329.99997,USD,33.10692517183245,18.5064,USD,-27.707963046153246,1.05763110218871,生産財製造,買い,46.70119715665496,27.137284428250382,84.60154513763072,502.1386000000004,541.0235,492.5294499999997
OPLN,"OPENLANE, Inc.",28.68,USD,-2.746693794506608,1000278,1.292246158735443,3047628357,USD,32.72104962920707,0.8765,USD,363.7566137566138,0,テクノロジーサービス,買い,16.217150540472144,-0.15346501320148676,40.10099694135039,29.4538,29.871999999999993,26.45385
DINO,HF Sinclair Corporation,58.76,USD,1.8900641581411415,1373018,0.5330196697984494,10808797506,USD,28.273107828513687,2.0783,USD,27.651864136109573,3.40367597004765,エネルギー鉱物,買い,39.08597658990683,2.395916050810584,74.53316610763376,50.28099999999997,52.661999999999935,46.95239999999998
ZNTL,"Zentalis Pharmaceuticals, Inc.",2.43,USD,1.2500000000000104,338312,0.4969996710780985,175569396.00000003,USD,,-2.0832,USD,17.555801804654106,0,ヘルスケアテクノロジー,買い,26.398401729047848,0.03430216577603762,49.02013623217415,2.109600000000001,2.7290000000000005,1.6133749999999991
HOMB,"Home BancShares, Inc.",29.71,USD,-1.4266755142667542,1008880,0.68545596532444,5844261373,USD,12.365255753943481,2.4027,USD,19.50758517781646,2.70952541231908,金融,買い,20.98080679649941,0.4446672386528121,56.382958383651705,28.719999999999963,29.23799999999999,28.46960000000003
