シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
4044,セントラル硝子,4345,JPY,0,80800,0.7044463818657367,688334244.3950341,USD,23.59694570258616,1.174959054,USD,-54.582027078025064,3.91254315304948,素材産業,中立,59.075053793038556,194.5377021714139,76.1439016725044,3712.4,3985.75,3308.275
2784,アルフレッサ　ホールディングス,2612.5,JPY,0.8103415010611615,343700,0.9432201761848569,3161545574.780766,USD,14.114549088105582,1.1810765187,USD,0.4036919204658602,2.54678757476365,流通サービス,中立,16.56224607146281,21.540601379891996,61.78660584557562,2509.95,2536.85,2235.3975
8818,京阪神ビルディング,2096,JPY,0,57900,0.830583847367666,626771326.445826,USD,22.13702565402448,0.6041722230000001,USD,5.815180219848996,1.97996183206107,金融,中立,19.808711201849178,35.05117601132724,65.02658920320151,1962.36,2008.85,1713.86
2730,エディオン,2216,JPY,-0.761307657859382,1089700,2.699415378517638,1488203562.608793,USD,16.407048811710606,0.8618427459,USD,12.820823386130762,2.10479175996417,小売業,中立,31.057365999875515,30.986712967617223,56.292788430672815,2143.36,2185.6,2056.385
9505,北陸電力,1077.5,JPY,0.7951356407857811,608100,0.6620072504000784,1426722971.4057121,USD,3.1541779758461685,2.1798159624,USD,41.04277644327043,2.10477081384472,公益事業,中立,25.073181690679153,25.94395630409599,62.32400147289377,1001.6820000000007,1025.8899999999999,868.3239999999972
2593,伊藤園,3010,JPY,-0.06640106241699867,295500,0.8936401850787794,1978505724.304491,USD,25.540486762645724,0.7649779811,USD,11.255011578433619,1.52722443559097,非耐久消費財,中立,11.83911206805329,-2.769729351082333,48.199350064225094,3025.38,2986.725,3230.7
1860,戸田建設,1579,JPY,0.031675641431738996,815500,0.8169132599396957,3095027176.371789,USD,12.009440226224694,0.8389732419,USD,69.20870290388505,2.24897054165347,産業サービス,中立,39.30484764594338,57.47347358958973,72.12560246733693,1382.0900000000004,1483.949999999999,1100.9099999999996
3593,ホギメディカル,6690,JPY,-0.29806259314456035,30600,0.33689309699438513,924852743.764845,USD,649.7353469625601,0.0657019665,USD,-92.01191327729946,1.00596125186289,ヘルスケアテクノロジー,中立,59.058090407747066,29.51836351752081,58.19717486968176,6644.4,6691.5,5259.15
8008,ヨンドシーホールディングス,1814,JPY,-4.12262156448203,426300,2.148581220704602,259602504.035928,USD,24.11627928619004,0.4816266167,USD,16.364072337989818,4.38689217758985,耐久消費財,中立,36.6420324009502,13.2849684950354,41.29386150502595,1818.98,1847.15,1759.1
9045,京阪ホールディングス,3449,JPY,0.8774495466510676,187700,0.8438989299523424,2203698985.349613,USD,12.041071609987979,1.8277500303000003,USD,8.330358155894253,1.16993272886809,交通・輸送,中立,16.22560202846708,7.391843123280523,48.175031634483155,3431.76,3471.65,3275.685
