シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
4484,Ｇ−ランサーズ,309,JPY,-2.2151898734177213,57300,1.9751809720785936,32372459.300003998,USD,27.56418261940019,0.0715322862,USD,8.949015491671037,0,テクノロジーサービス,評価なし,26.442183799055037,2.020700748835509,53.20914511600512,306.6,303.4,268.31
9763,丸建リース,4860,JPY,-0.10277492291880781,7000,0.44642857142857145,104459151.31576599,USD,11.346166641569694,2.7332279685,USD,7.442462120090966,3.04526748971193,金融,評価なし,44.164773215756135,118.01574043515848,67.32304678685793,4334.5,4689.5,3561.34
196A,ＭＦＳ,276,JPY,-8,162200,1.88780260707635,18153267.276988998,USD,35.767047663478735,0.049239624600000004,USD,,0,テクノロジーサービス,評価なし,18.599133793017106,1.9527335149819578,42.43522958307821,293.12,286.55,371.785
3571,ソトー,796,JPY,-0.9950248756218906,4100,0.3272146847565842,65331149.835001,USD,35.66979449537995,0.1423971198,USD,-88.58556631003488,5.15075376884422,素材産業,評価なし,23.560262823675423,0.3603096452917498,49.452594381456656,791.78,799.4,752.765
3077,ホリイフードサービス,518,JPY,-3.3582089552238807,42900,0.8446544595392794,23148767.20883,USD,10.272295144060015,0.34088584400000005,USD,86.31155808600491,0,消費者サービス,評価なし,23.531239218256843,6.41620306605239,56.41300261650298,490.64,497.95,420.105
2351,ＡＳＪ,353,JPY,-2.7548209366391188,34000,0.5881335409098772,18100614.842122998,USD,11.684795201620645,0.1927712862,USD,41.18499270946274,0.84985835694051,テクノロジーサービス,評価なし,43.591079285255994,15.52508434652367,58.29696231432322,309.6400000000022,329.14999999999986,332.17499999999797
4512,わかもと製薬,328,JPY,2.1806853582554515,85500,0.2382544724962381,73415473.07365,USD,38.12268997419745,0.0549008478,USD,1.108173218167936,0.914634146341463,ヘルスケアテクノロジー,評価なし,30.94753795280093,4.479907944901413,59.240092422759886,303,317.85,298.835
2997,ストレージ王,931,JPY,-0.21436227224008575,3600,0.6896551724137931,11128449.268091999,USD,14.713063651779239,0.4107316561,USD,28.269938700051885,0,交通・輸送,評価なし,46.86481311168132,-50.07633895322283,27.439753953632277,1080.58,988.05,973.91
8052,椿本興業,3000,JPY,-1.639344262295082,21300,0.699277741300066,372559089.667179,USD,11.55189728360986,1.6571303856000001,USD,12.37295183582408,2.83333333333333,生産財製造,評価なし,27.961186282098172,38.724549911361464,57.813542117416056,2882.91999999999,2932.699999999995,2651.2650000000017
2764,ひらまつ,139,JPY,-0.7142857142857143,449200,0.32200716845878136,62809870.27662,USD,,-0.0033691680000000005,USD,-102.47747747747746,0,消費者サービス,評価なし,32.31979542786615,4.337291534347287,56.77931743691606,128.77999999999992,133.2999999999999,128.84499999999997
4765,ＳＢＩグローバルアセットマネジメント,608,JPY,-0.9771986970684038,182100,0.8536070876107439,541082417.240467,USD,28.127182979353353,0.1379323341,USD,18.83703414569785,3.65953947368421,金融,評価なし,17.408967432469122,-2.4512705393300394,39.35075320396358,614.0600000000011,623.4500000000019,621.5499999999998
