シンボル,詳細,価格,価格 - 通貨,価格変動 % 1日,出来高 1日,相対ボリューム 1日,時価総額,時価総額 - 通貨,PER (株価収益率),"希薄化EPS, 直近12ヶ月","希薄化EPS, 直近12ヶ月 - 通貨","希薄化EPS成長率 %, 直近12ヶ月前年比","配当利回り %, 直近12ヶ月",セクター,アナリストの評価,ADX (平均方向性指数) (14) 1日,"MACD (移動平均収束拡散) (12,26) 1日, Level",RSI (相対力指数) (14) 1日,SMA (単純移動平均) (50) 1日,SMA (単純移動平均) (20) 1日,SMA (単純移動平均) (200) 1日
4008,住友精化,7140,JPY,-2.592087312414734,78400,1.254600736117779,643138846.456769,USD,23.137158957790888,1.9691415045,USD,-54.68919404647098,2.72851296043656,素材産業,評価なし,57.00342854088768,448.15622102668385,72.55876191619433,5820.4,6497,4960.575
4814,ネクストウェア,192,JPY,-3.0303030303030303,805900,4.925738035572397,15983433.776681,USD,,-0.0602608878,USD,21.88104888741832,0,テクノロジーサービス,評価なし,23.671517056116663,-3.211193852322822,43.06983057664972,200.85999999999933,198.34999999999988,181.3999999999991
3260,エスポア,662,JPY,-0.8982035928143712,3300,0.26807473598700243,23908611.569748,USD,,-0.2405043636,USD,5.517348935720656,0,金融,評価なし,25.990437809206284,-7.9764299737025794,53.57476015068331,668.4799999999997,617.95,834.4078165249988
6848,東亜ディーケーケー,935,JPY,-2.1966527196652716,7700,0.21371079655842354,120452705.603797,USD,23.343835978968077,0.25558074540000003,USD,-24.345469141049247,2.30125523012552,電子テクノロジー,評価なし,34.04757135008963,20.228430346980872,54.355468176347394,884.9,915.25,834.665
7502,プラザクリエイト本社,1820,JPY,-0.10976948408342481,4100,2.204301075268817,10912279.120333001,USD,14.055280499379483,0.8262673947,USD,-6.472589382448533,2.74423710208562,小売業,評価なし,21.742815811815603,-8.191609027970117,43.30592082272762,1865.2200000000093,1814.799999999997,1829.7599999999993
4346,ＮＥＸＹＺ．ＧＲＯＵＰ,760,JPY,2.7027027027027026,85600,1.712,61164563.527425,USD,10.722604802880431,0.4522744323,USD,41.63677528810626,4.05405405405405,流通サービス,評価なし,27.892665062454586,-16.51550870795245,48.88078041969392,790.8800000000024,754.1499999999979,906.4449999999974
4265,ＩＮＳＴＩＴＵＴＩＯＮ　ＦＯＲ　Ａ　ＧＬＯＢＡＬ　ＳＯＣＩＥＴＹ,272,JPY,0.7407407407407408,26300,0.8208489388264669,8174824.398,USD,,-0.1676703465,USD,-17.971499892249124,0,テクノロジーサービス,評価なし,27.67032518135123,-11.019157808027671,40.164235628882864,299.46,282.85,330.28
6778,アルチザネットワークス,632,JPY,-1.7107309486780715,12400,0.640495867768595,37871551.647739,USD,31.344541982839853,0.130878033,USD,,3.1104199066874,電子テクノロジー,評価なし,17.05880214490531,11.886740515679548,58.22931264635478,598.900000000003,622.1000000000028,622.4000000000051
3939,カナミックネットワーク,538,JPY,-3.063063063063063,173700,1.1634293369055129,167202743.080624,USD,21.614151242813694,0.15883010910000003,USD,24.623742051769902,1.35135135135135,テクノロジーサービス,評価なし,17.11404258665076,7.51154911287631,53.73088617832187,522.2199999999976,527.8999999999991,479.30499999999944
9534,北海道瓦斯,892,JPY,-1.545253863134658,334900,0.969488188976378,509745547.67518604,USD,6.338833384617243,0.8979336819,USD,18.749868144683894,2.37306843267108,公益事業,評価なし,38.59305402272825,22.198256082395915,56.5996948708588,825.2799999999988,885.5000000000002,688.6050000000002
